345
Term TF-IDF
clearli 0.0082308016199737
appli 0.011907646041607
media 0.0071475656495575
financ 0.0091256870740306
abroad 0.0085161351643599
breed 0.015620497767584
li 0.010150730668939
untruth 0.018276412932437
incit 0.014645215922305
bloodsh 0.013082907224529
peopl -0.0028395247659382
ralli 0.01000295700688
thursdai 0.0027296395044115
final 0.003723990831134
push 0.0073743836115858
run 0.0030752853251251
convinc 0.010426992059677
cheat 0.013335114114354
right 0.0034590570241568
bluntli 0.018276412932437
annul 0.012249046144959
betrai 0.018276412932437
voter 0.0055388791507774
chant 0.019333031861571
march 0.029099979971229
resid 0.0060888980936223
exclus 0.011602253242599
dedinj 0.014645215922305
district 0.0093168695893691
hundr 0.0054334656894126
riot 0.009188023900758
turn 0.0044238810683453
awai 0.0048144103262298
incid 0.0082308016199737
allow 0.0052658727303145
crowd 0.0053652613490932
highwai 0.011325991851862
divid 0.0094517102143978
capit 0.0045738395448647
lit 0.014645215922305
overturn 0.012073322603462
garbag 0.023815292083214
bin 0.0038913560331326
school 0.0070255033731803
student 0.0076204689558944
downtown 0.010064200340969
squar 0.010841777113708
contain 0.008832654851215
support 0.0017388832107693
statist 0.011750929458215
bureau 0.0095931309801063
count 0.013165923614715
vote 0.0039498258290047
month 0.0030524319815769
thiev 0.028516336814903
marcher 0.014258168407451
central 0.007116564811538
cacak 0.012436114322169
shop 0.0082764490314756
shut 0.010525257426853
merchant 0.015092029487022
displai 0.010525257426853
sign 0.010901541042515
window 0.0087232625961923
proclaim 0.011602253242599
close 0.0030676475058846
becaus 0.0019333559198751
robberi 0.0071789016382654
allud 0.018276412932437
contest 0.0085161351643599
railroad 0.015620497767584
line 0.0049280935527611
serbia 0.0039116968234475
yugoslavia 0.0031449467727894
smaller 0.010525257426853
republ 0.0072749949928071
montenegro 0.0093168695893691
elsewher 0.0085665460128001
novi 0.015620497767584
sad 0.010955460340239
ni 0.0257017987524
tobacco 0.017101151749514
factori 0.011073784962037
carri 0.0043280524820818
huge 0.0074425879519052
photograph 0.010841777113708
drape 0.011907646041607
black 0.0078099842001346
cloth 0.0090048966496811
mourn 0.011325991851862
serb 0.0054856932415943
know 0.0023485377367189
elector 0.006360836514543
commiss 0.0050920655860608
mayor 0.00998017849496
zoran 0.011325991851862
zivkov 0.018276412932437
despit 0.0061545284610129
public 0.0046125735385231
outcri 0.020285535194929
defiant 0.015092029487022
hi -0.0029938425749998
spokesman 0.0042697295742574
nikola 0.017101151749514
sainov 0.032534581339888
accus 0.0058402986102674
brutal 0.012073322603462
ly 0.011197146163251
claim 0.0050767697683771
ballot 0.0066874253913665
chao 0.0095215581899893
street 0.0038711569916367
order 0.0051074425490454
trigger 0.010064200340969
foreign 0.0037049213496904
intervent 0.011907646041607
